key,child_driv,age,children,yoj,income,house_val,status,gender,edu_level,job,distance,car_use,vehicle_val,vehicle_type,clm_freq,revoked,mvr_pts,claim_amount,vehicle_age,claim_ind,area,state_code
1899,0,37,3,16,70472,446278,Yes,Fem,Bachelors,Teacher,88,Commercial,13330,unknown,2,No,2,4988,11,1,Highly Urban/ Urban,Brandenburg
1900,0,56,0,15,139179,633855,Yes,Fem,Masters,Nurse,93,Private,5700,unknown,2,No,2,338,16,0,Highly Urban/ Urban,Thueringen
1901,0,40,1,14,35384,230493,z_No,Fem,<High School,Clerical,61,Private,18870,unknown,3,No,0,258,6,0,Highly Urban/ Urban,Bayern
1902,0,38,0,11,61081,257784,z_No,Fem,PhD,Doctor,88,Private,11210,unknown,2,No,4,285,13,0,Highly Urban/ Urban,Hessen
1903,0,65,0,15,109452,547475,Yes,Fem,Bachelors,Professional,66,Private,25860,unknown,0,No,1,250,3,0,Highly Urban/ Urban,Bayern
1904,0,58,0,13,94963,341665,z_No,Mal,Bachelors,Manager,78,Commercial,29750,Panel Truck,2,No,6,338,10,0,Highly Urban/ Urban,Nordrhein-Westfalen
1905,0,43,0,15,60527,413097,Yes,Fem,Bachelors,Home Maker,72,Private,18870,Minivan,0,No,2,281,,0,Highly Urban/ Urban,Bayern
1906,0,55,0,13,36118,1255775,z_No,Mal,z_High School,Teacher,105,Commercial,8960,Minivan,0,No,2,302,,0,z_Highly Rural/ Rural,Bayern
1907,0,56,0,15,43559,223782,z_No,Fem,Masters,Professional,65,Private,17270,Sports Car,0,No,0,256,16,0,Highly Urban/ Urban,Bayern
1908,1,44,2,17,45639,,Yes,Fem,z_High School,Teacher,125,Private,7420,unknown,2,No,2,246,8,0,Highly Urban/ Urban,Bayern
1909,3,63,3,17,62214,,Yes,Mal,Masters,,72,Commercial,29170,Panel Truck,0,No,4,4770,,1,Highly Urban/ Urban,Brandenburg
1910,1,43,1,,64512,479040,Yes,Fem,Masters,Nurse,95,Private,14620,unknown,2,No,0,206,15,0,Highly Urban/ Urban,Berlin
1911,0,61,0,12,28685,123669,z_No,Fem,z_High School,Student,96,Commercial,8410,unknown,2,No,4,320,3,0,Highly Urban/ Urban,Brandenburg
1912,0,44,0,,560,249575,z_No,Fem,Bachelors,Home Maker,88,Private,12450,unknown,0,No,3,5411,13,1,Highly Urban/ Urban,Nordrhein-Westfalen
1913,0,22,0,11,41605,351445,Yes,Fem,z_High School,Clerical,79,Private,7920,Sports Car,1,No,9,1759,10,1,Highly Urban/ Urban,Rheinland-Pfalz
1914,0,58,0,,70490,283337,Yes,Mal,z_High School,Teacher,89,Commercial,5200,Pickup,5,Yes,8,5299,9,1,Highly Urban/ Urban,Sachsen-Anhalt
1915,0,50,3,17,54768,324023,Yes,Mal,Bachelors,Professional,94,Private,17200,Van,0,No,8,2037,3,1,Highly Urban/ Urban,Thueringen
1916,1,57,2,17,45858,531340,Yes,Mal,z_High School,Teacher,50,Commercial,16000,Minivan,4,No,0,4386,3,1,Highly Urban/ Urban,Bayern
1917,0,59,0,15,106854,541241,Yes,Mal,Bachelors,Teacher,80,Commercial,12050,Pickup,0,No,5,331,11,0,z_Highly Rural/ Rural,Bayern
1918,0,50,0,13,57978,392971,Yes,Fem,Bachelors,Teacher,117,Commercial,13540,unknown,2,No,4,265,16,0,z_Highly Rural/ Rural,Sachsen
1919,0,67,2,11,18892,,z_No,Mal,z_High School,Clerical,98,Commercial,6250,Pickup,0,Yes,2,412,3,0,z_Highly Rural/ Rural,Bayern
1920,0,50,1,15,38635,337274,z_No,Fem,z_High School,Clerical,92,Private,5270,Sports Car,6,No,3,308,9,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
1921,0,46,0,12,40507,241829,Yes,Fem,Bachelors,Clerical,88,Private,27940,Sports Car,0,Yes,0,369,,0,Highly Urban/ Urban,Bayern
1922,0,55,0,15,,507738,Yes,Fem,Bachelors,Professional,78,Private,20850,Sports Car,5,No,2,265,,0,Highly Urban/ Urban,Bayern
1923,2,45,3,15,69694,435174,z_No,Mal,Bachelors,Teacher,78,Commercial,23730,Panel Truck,2,No,4,252,,0,z_Highly Rural/ Rural,Bayern
1924,0,64,0,16,46729,730236,z_No,Mal,z_High School,Professional,97,Private,6600,Pickup,0,No,2,344,3,0,Highly Urban/ Urban,Bayern
1925,0,57,0,14,48192,337315,Yes,Fem,z_High School,Manager,96,Private,10830,unknown,6,No,2,382,3,0,Highly Urban/ Urban,Bayern
1926,0,45,0,13,46652,47112,z_No,Mal,Bachelors,Manager,77,Private,26300,Minivan,4,No,6,264,11,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
1927,0,65,0,3,560,641901,Yes,Fem,Bachelors,Student,94,Commercial,6900,unknown,2,No,2,2925,15,1,z_Highly Rural/ Rural,Hessen
1928,0,69,0,,560,382785,Yes,Mal,z_High School,Student,54,Private,7300,Minivan,0,Yes,2,4638,10,1,Highly Urban/ Urban,Thueringen
1929,1,61,2,19,85554,675530,Yes,Fem,Masters,Nurse,71,Private,13960,Minivan,0,No,4,347,21,0,Highly Urban/ Urban,Bayern
1930,0,72,0,12,55832,460112,Yes,Mal,<High School,Clerical,64,Private,13860,Minivan,0,No,2,304,3,0,z_Highly Rural/ Rural,Bayern
1931,0,36,2,18,40621,505042,Yes,Fem,z_High School,Teacher,84,Commercial,8310,unknown,1,No,4,233,3,0,Highly Urban/ Urban,Bayern
1932,0,36,1,17,71364,135447,z_No,Mal,z_High School,Clerical,85,Private,21530,Minivan,4,Yes,6,269,10,0,Highly Urban/ Urban,Bayern
1933,0,51,0,14,23030,459342,z_No,Fem,<High School,Student,77,Private,13810,unknown,4,No,11,7353,7,1,Highly Urban/ Urban,Bayern
1934,0,58,0,9,51409,141336,z_No,Mal,z_High School,Teacher,94,Commercial,12820,Minivan,0,Yes,0,7397,3,1,Highly Urban/ Urban,Bayern
1935,1,54,3,20,71830,407034,Yes,Mal,z_High School,Professional,91,Private,17810,Van,0,No,3,320,3,0,Highly Urban/ Urban,Bayern
1936,0,41,1,16,58143,325719,Yes,Fem,z_High School,Teacher,81,Commercial,15950,unknown,3,No,3,1300,11,1,Highly Urban/ Urban,Bayern
1937,0,44,1,14,59751,469735,Yes,Mal,z_High School,Teacher,79,Commercial,20400,Van,1,No,2,292,10,0,Highly Urban/ Urban,Nordrhein-Westfalen
1938,0,63,0,17,64636,,Yes,Mal,Bachelors,Teacher,103,Commercial,13910,Minivan,3,No,8,331,,0,Highly Urban/ Urban,Hessen
1939,0,52,0,16,41393,259257,Yes,Mal,<High School,Teacher,111,Commercial,10780,Pickup,2,No,2,278,6,0,z_Highly Rural/ Rural,Bayern
1940,0,49,0,12,98361,1242611,z_No,Fem,Masters,Manager,62,Private,27630,Minivan,2,No,3,215,19,0,Highly Urban/ Urban,Rheinland-Pfalz
1941,0,56,0,17,70257,423557,Yes,Mal,z_High School,Professional,64,Private,20310,Van,0,No,3,277,3,0,z_Highly Rural/ Rural,Bayern
1942,0,38,2,18,64625,269061,Yes,Fem,z_High School,Teacher,50,Commercial,16330,Sports Car,4,No,7,423,3,0,Highly Urban/ Urban,Bayern
1943,0,60,2,9,33661,142208,Yes,Fem,<High School,Clerical,84,Private,18430,Minivan,2,No,0,251,9,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
1944,0,51,2,14,4503,406341,z_No,Fem,<High School,Student,135,Private,5670,Sports Car,4,No,8,348,8,0,z_Highly Rural/ Rural,Hessen
1945,0,54,3,18,8640,406341,Yes,Mal,<High School,Student,94,Private,2270,Minivan,2,No,5,3684,7,1,Highly Urban/ Urban,Hessen
1946,0,46,1,,41162,319402,Yes,Mal,z_High School,Teacher,63,Commercial,4200,Minivan,1,No,2,5389,,1,Highly Urban/ Urban,Bayern
1947,0,48,3,3,1360,494676,z_No,Fem,z_High School,Student,58,Commercial,22200,Pickup,2,No,0,325,3,0,Highly Urban/ Urban,Nordrhein-Westfalen
1948,0,58,0,15,133611,575818,Yes,Fem,Masters,Professional,56,Commercial,24800,Pickup,0,No,2,313,14,0,Highly Urban/ Urban,Bayern
1949,0,71,0,15,44610,440086,Yes,Fem,Masters,Nurse,77,Private,10270,Sports Car,0,No,0,269,13,0,Highly Urban/ Urban,Thueringen
1950,0,64,0,,50493,549836,Yes,Fem,z_High School,Teacher,65,Commercial,7110,unknown,2,No,0,3111,3,1,Highly Urban/ Urban,Bayern
1951,0,39,0,12,53418,472421,z_No,Fem,z_High School,Teacher,63,Commercial,9720,unknown,0,No,2,314,3,0,z_Highly Rural/ Rural,Bayern
1952,0,52,0,14,24446,170781,z_No,Fem,Bachelors,Home Maker,50,Private,8070,Minivan,0,No,0,315,14,0,z_Highly Rural/ Rural,Bayern
1953,0,64,0,14,,524924,Yes,Fem,z_High School,Home Maker,50,Private,12200,unknown,2,No,2,255,10,0,z_Highly Rural/ Rural,Thueringen
1954,0,56,0,14,70998,528512,z_No,Mal,Masters,Manager,90,Private,12560,Minivan,0,No,0,3493,21,1,Highly Urban/ Urban,Bayern
1955,2,69,3,18,24230,11778,z_No,Mal,<High School,Clerical,81,Private,8230,Pickup,4,No,4,376,7,0,z_Highly Rural/ Rural,Bayern
1956,0,46,0,,35284,737251,z_No,Mal,z_High School,Clerical,70,Private,12780,Minivan,1,No,7,302,11,0,Highly Urban/ Urban,Thueringen
1957,0,30,1,14,201888,649264,Yes,Mal,PhD,Manager,70,Private,18090,Minivan,2,No,2,383,16,0,Highly Urban/ Urban,Bayern
1958,0,57,0,16,129834,340090,Yes,Mal,PhD,,109,Private,11090,Pickup,0,No,5,287,24,0,Highly Urban/ Urban,Bayern
1959,0,60,0,7,110184,683124,z_No,Mal,Bachelors,Manager,74,Commercial,21170,Van,4,No,8,267,16,0,Highly Urban/ Urban,Thueringen
1960,0,44,0,12,,,z_No,Fem,Bachelors,Manager,95,Private,8650,unknown,1,Yes,3,183,15,0,Highly Urban/ Urban,Bayern
1961,0,43,0,11,35488,182559,z_No,Fem,Masters,Manager,72,Private,12700,Sports Car,4,No,2,4033,15,1,Highly Urban/ Urban,Mecklenburg-Vorpomme
1962,0,43,2,15,12175,111891,z_No,Mal,z_High School,Student,77,Commercial,5020,Pickup,6,No,14,3591,10,1,Highly Urban/ Urban,Bayern
1963,0,58,0,,70792,482799,Yes,Fem,z_High School,Teacher,78,Commercial,13750,unknown,2,No,1,115,11,0,Highly Urban/ Urban,Thueringen
1964,0,52,2,18,44768,276135,Yes,Mal,Bachelors,Professional,100,Private,10280,Minivan,2,No,6,303,9,0,z_Highly Rural/ Rural,Bayern
1965,0,46,1,12,21812,712009,Yes,Fem,z_High School,Home Maker,50,Private,6390,Sports Car,2,No,5,4993,3,1,Highly Urban/ Urban,Hessen
1966,0,44,1,14,70802,539229,z_No,Mal,Bachelors,Teacher,70,Commercial,8480,Pickup,4,No,8,288,8,0,Highly Urban/ Urban,Bayern
1967,0,42,2,12,41502,442253,Yes,Fem,Masters,,65,Private,16060,Minivan,3,Yes,8,351,20,0,Highly Urban/ Urban,Thueringen
1968,1,60,4,20,82730,511961,Yes,Fem,Bachelors,Teacher,62,Commercial,24350,unknown,0,No,4,233,3,0,z_Highly Rural/ Rural,Thueringen
1969,0,76,0,3,560,97256,Yes,Mal,z_High School,Home Maker,81,Private,19260,Minivan,3,No,5,348,3,0,Highly Urban/ Urban,Thueringen
1970,1,26,3,12,28391,300877,z_No,Fem,<High School,Teacher,103,Private,15400,unknown,0,No,2,384,9,0,z_Highly Rural/ Rural,Mecklenburg-Vorpomme
1971,0,39,1,14,52942,489700,z_No,Fem,Bachelors,Clerical,70,Private,4600,Sports Car,0,Yes,3,234,5,0,z_Highly Rural/ Rural,Bayern
1972,0,54,0,13,30859,700254,z_No,Fem,z_High School,Home Maker,68,Private,8450,Sports Car,1,No,3,261,3,0,Highly Urban/ Urban,Thueringen
1973,0,25,3,16,39820,501106,Yes,Mal,<High School,Teacher,94,Commercial,18640,Van,2,No,4,1144,,1,Highly Urban/ Urban,Mecklenburg-Vorpomme
1974,0,49,0,14,49297,683857,Yes,Mal,Bachelors,Teacher,77,Commercial,5200,Pickup,0,Yes,6,5609,,1,Highly Urban/ Urban,Thueringen
1975,0,57,0,13,48566,522037,z_No,Fem,<High School,Teacher,64,Private,22000,Minivan,0,No,4,312,9,0,Highly Urban/ Urban,Berlin
1976,0,21,3,17,96151,410495,Yes,Fem,Bachelors,Teacher,75,Commercial,19150,Sports Car,3,No,3,274,13,0,Highly Urban/ Urban,Bayern
1977,0,61,0,16,50222,568995,Yes,Fem,Bachelors,Clerical,76,Private,19730,Pickup,0,No,0,296,11,0,Highly Urban/ Urban,Bayern
1978,0,52,0,18,25806,429342,Yes,Mal,Bachelors,Manager,101,Private,13900,Minivan,4,Yes,6,323,3,0,Highly Urban/ Urban,Bayern
1979,0,47,0,8,135673,300339,z_No,Mal,PhD,Doctor,85,Private,21950,Van,2,Yes,4,290,20,0,Highly Urban/ Urban,Bayern
1980,0,50,0,16,,247338,z_No,Mal,Masters,Nurse,53,Private,19710,Minivan,2,No,4,299,19,0,Highly Urban/ Urban,Thueringen
1981,0,72,0,,9151,,Yes,Mal,Masters,Nurse,78,Private,1500,Minivan,4,No,4,3029,18,1,Highly Urban/ Urban,Rheinland-Pfalz
1982,1,58,1,19,38705,731167,Yes,Mal,z_High School,Clerical,74,Commercial,24030,Panel Truck,3,No,3,326,10,0,Highly Urban/ Urban,Sachsen-Anhalt
1983,0,90,0,14,14787,224825,Yes,Fem,Masters,Home Maker,90,Private,8520,unknown,0,No,2,333,3,0,z_Highly Rural/ Rural,Berlin
1984,0,65,1,15,92707,413195,Yes,Mal,Masters,Manager,82,Private,17130,Van,0,No,2,2175,16,1,Highly Urban/ Urban,Mecklenburg-Vorpomme
1985,0,42,0,10,77394,565344,z_No,Fem,z_High School,Teacher,84,Commercial,11880,unknown,0,Yes,0,61980,7,1,Highly Urban/ Urban,Hessen
1986,0,59,1,7,23503,532808,Yes,Mal,z_High School,Clerical,82,Private,1500,Minivan,0,No,2,303,,0,Highly Urban/ Urban,Bayern
1987,0,58,0,15,15920,258552,Yes,Fem,z_High School,Home Maker,57,Private,7180,Sports Car,3,No,2,347,8,0,Highly Urban/ Urban,Bayern
1988,0,54,0,13,35720,,z_No,Mal,Bachelors,Clerical,67,Commercial,24060,Minivan,2,No,7,3554,8,1,Highly Urban/ Urban,Bayern
1989,0,32,0,15,43357,141336,z_No,Fem,z_High School,Teacher,76,Commercial,27140,Minivan,2,No,1,3675,11,1,Highly Urban/ Urban,Bayern
1990,0,37,0,15,14584,423829,Yes,Fem,<High School,Clerical,71,Private,15820,Minivan,6,No,2,9845,8,1,Highly Urban/ Urban,Thueringen
1991,0,41,0,10,19171,141336,z_No,Fem,z_High School,Clerical,65,Private,6720,unknown,2,No,3,2026,3,1,Highly Urban/ Urban,Bayern
1992,0,33,1,15,43016,155044,Yes,Fem,z_High School,Teacher,67,Commercial,8900,unknown,2,No,2,303,3,0,Highly Urban/ Urban,Thueringen
1993,0,51,0,11,98032,471479,Yes,Fem,PhD,Doctor,88,Private,38820,unknown,2,No,5,306,10,0,Highly Urban/ Urban,Nordrhein-Westfalen
1994,0,27,2,15,48956,365891,z_No,Mal,z_High School,Clerical,50,Commercial,8800,Pickup,2,No,3,3166,11,1,Highly Urban/ Urban,Sachsen-Anhalt
1995,0,54,0,16,160965,742014,z_No,Mal,Masters,Manager,53,Commercial,19170,Van,7,No,7,368,13,0,Highly Urban/ Urban,Thueringen
1996,0,58,0,16,21447,554131,Yes,Mal,<High School,Clerical,60,Private,18570,Van,2,No,4,289,8,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
1997,2,51,3,13,31539,,z_No,Fem,<High School,Clerical,92,Private,14630,unknown,2,No,2,277,3,0,z_Highly Rural/ Rural,Bayern
1998,0,60,0,16,91993,338570,z_No,Mal,Masters,Nurse,72,Private,7000,Pickup,0,No,3,383,17,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
1999,0,47,0,15,46793,129558,z_No,Fem,<High School,Teacher,67,Private,10520,Minivan,3,No,2,377,3,0,Highly Urban/ Urban,Bayern
2000,0,54,0,14,34176,235560,z_No,Mal,z_High School,Clerical,97,Commercial,30340,Panel Truck,0,No,0,320,10,0,Highly Urban/ Urban,Bayern
2001,0,54,0,11,96126,812861,z_No,Mal,Bachelors,Professional,102,Commercial,21690,Van,5,No,6,3435,10,1,Highly Urban/ Urban,Mecklenburg-Vorpomme
2002,0,69,0,16,171509,888703,Yes,Mal,PhD,Manager,75,Private,23730,Minivan,0,No,0,227,17,0,Highly Urban/ Urban,Bayern
2003,0,80,0,17,90966,912500,z_No,Fem,Bachelors,Clerical,77,Private,10460,unknown,2,Yes,0,316,10,0,Highly Urban/ Urban,Thueringen
2004,0,59,0,16,41315,622463,z_No,Mal,z_High School,Teacher,55,Commercial,2690,Minivan,0,No,2,540,3,1,z_Highly Rural/ Rural,Bayern
2005,0,49,1,3,960,541788,Yes,Fem,<High School,Student,76,Private,16080,Pickup,2,No,1,341,3,0,Highly Urban/ Urban,Bayern
2006,0,51,0,12,68978,318277,Yes,Mal,Masters,Nurse,65,Private,12340,Minivan,0,No,1,340,17,0,Highly Urban/ Urban,Bayern
2007,0,70,0,16,55670,384701,Yes,Fem,Masters,Nurse,51,Private,17100,unknown,2,No,2,1483,,1,Highly Urban/ Urban,Mecklenburg-Vorpomme
2008,0,46,3,17,31949,541442,Yes,Fem,<High School,Teacher,61,Private,12710,unknown,2,No,0,355,7,0,z_Highly Rural/ Rural,Sachsen
2009,0,53,1,14,29870,383992,Yes,Mal,z_High School,Clerical,50,Commercial,9240,Pickup,2,Yes,3,1235,4,1,Highly Urban/ Urban,Bayern
2010,0,50,3,15,60653,703468,Yes,Fem,z_High School,Clerical,95,Commercial,23950,Panel Truck,2,No,3,301,8,0,Highly Urban/ Urban,Bayern
2011,0,54,0,12,41276,611751,Yes,Fem,z_High School,Professional,54,Private,5570,unknown,4,No,7,312,10,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
2012,0,41,0,13,80963,371535,z_No,Mal,Bachelors,Professional,80,Private,13940,Minivan,5,No,7,266,9,0,Highly Urban/ Urban,Bayern
2013,0,65,2,3,1360,276361,Yes,Fem,Bachelors,Home Maker,59,Private,1500,unknown,3,No,1,3641,7,1,Highly Urban/ Urban,Bayern
2014,0,53,0,15,52098,346468,Yes,Fem,Bachelors,Clerical,80,Private,11240,Sports Car,0,No,2,201,13,0,z_Highly Rural/ Rural,Nordrhein-Westfalen
2015,0,54,0,16,69058,640440,Yes,Mal,Bachelors,Manager,77,Private,1500,Minivan,0,No,0,150,3,0,Highly Urban/ Urban,Sachsen-Anhalt
2016,0,59,2,15,69149,306228,z_No,Mal,Masters,Nurse,71,Private,15090,Minivan,3,No,4,337,12,0,Highly Urban/ Urban,Thueringen
2017,0,66,0,3,960,153042,Yes,Fem,Bachelors,Home Maker,97,Private,6430,unknown,1,No,8,3379,14,1,Highly Urban/ Urban,Berlin
2018,0,61,0,17,27766,556125,Yes,Mal,z_High School,Clerical,67,Private,1500,Minivan,2,No,8,300,3,0,Highly Urban/ Urban,Bayern
2019,0,74,0,14,32752,483797,Yes,Mal,<High School,Clerical,83,Private,17460,Minivan,3,No,9,235,9,0,Highly Urban/ Urban,Bayern
2020,0,55,0,11,106650,483645,Yes,Mal,Bachelors,Teacher,82,Commercial,12110,Pickup,0,No,0,316,3,0,Highly Urban/ Urban,Bayern
2021,0,49,3,16,39023,599898,Yes,Mal,<High School,Teacher,100,Commercial,11610,Pickup,0,No,0,320,3,0,z_Highly Rural/ Rural,Bayern
2022,0,36,4,17,2334,213472,Yes,Mal,z_High School,Student,88,Private,12720,Minivan,0,No,0,328,,0,z_Highly Rural/ Rural,Bayern
2023,0,86,0,14,40723,190272,Yes,Fem,Bachelors,Home Maker,58,Commercial,21190,Pickup,2,No,3,213,12,0,z_Highly Rural/ Rural,Bayern
2024,0,65,1,3,960,327167,Yes,Fem,Masters,Nurse,87,Private,11100,unknown,2,No,0,207,12,0,z_Highly Rural/ Rural,Bayern
2025,1,37,2,14,11226,123669,Yes,Fem,z_High School,Student,55,Private,5600,unknown,2,No,2,4158,8,1,Highly Urban/ Urban,Bayern
2026,0,60,1,13,106072,486434,Yes,Mal,Masters,Manager,77,Commercial,24040,Panel Truck,0,No,1,246,22,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
2027,1,43,1,3,960,441675,Yes,Mal,z_High School,Student,65,Commercial,8660,Pickup,2,No,3,1802,3,1,Highly Urban/ Urban,Thueringen
2028,0,70,0,,55499,303102,Yes,Fem,Bachelors,Manager,83,Private,12010,Minivan,0,No,5,289,16,0,Highly Urban/ Urban,Thueringen
2029,0,48,3,15,61719,58890,z_No,Fem,Bachelors,Professional,81,Private,5300,Sports Car,2,No,0,374,9,0,z_Highly Rural/ Rural,Hessen
2030,0,57,0,13,45534,200226,z_No,Mal,Masters,Nurse,84,Private,27130,Minivan,3,No,2,305,23,0,Highly Urban/ Urban,Bayern
2031,0,51,2,17,58644,513142,z_No,Fem,Bachelors,Professional,67,Private,5300,Sports Car,4,No,0,8941,19,1,Highly Urban/ Urban,Hessen
2032,1,50,2,16,59153,217238,Yes,Mal,Bachelors,Teacher,69,Private,26650,Minivan,2,No,1,291,10,0,z_Highly Rural/ Rural,Nordrhein-Westfalen
2033,1,65,1,14,67344,498149,Yes,Mal,Bachelors,Manager,94,Private,29350,unknown,0,No,0,284,3,0,Highly Urban/ Urban,Thueringen
2034,0,68,0,3,960,312117,z_No,Fem,Bachelors,Home Maker,78,Private,4270,Sports Car,0,No,5,1841,11,1,Highly Urban/ Urban,Hessen
2035,0,64,0,14,67183,656493,Yes,Mal,<High School,Teacher,77,Commercial,34300,Panel Truck,3,No,2,269,3,0,z_Highly Rural/ Rural,Bayern
2036,0,39,1,11,19592,182559,z_No,Fem,z_High School,Clerical,66,Private,10800,unknown,2,No,5,6687,3,1,Highly Urban/ Urban,Thueringen
2037,0,54,0,3,560,282340,Yes,Fem,PhD,Home Maker,79,Private,7000,unknown,3,No,2,258,16,0,Highly Urban/ Urban,Sachsen-Anhalt
2038,0,78,0,15,59724,382785,z_No,Mal,PhD,,65,Commercial,6200,Pickup,0,No,0,304,9,0,Highly Urban/ Urban,Hessen
2039,0,39,3,19,7358,268754,Yes,Fem,Bachelors,Home Maker,84,Private,5840,Sports Car,6,No,4,704,14,1,Highly Urban/ Urban,Thueringen
2040,0,44,0,11,54849,5889,z_No,Fem,Bachelors,Teacher,90,Commercial,6960,unknown,5,No,2,3734,16,1,Highly Urban/ Urban,Bayern
2041,0,64,1,18,31364,371355,Yes,Fem,z_High School,Clerical,84,Private,13140,unknown,5,No,6,3986,9,1,z_Highly Rural/ Rural,Thueringen
2042,0,24,2,15,67789,276783,z_No,Fem,Bachelors,Manager,84,Private,11420,unknown,0,No,2,303,15,0,Highly Urban/ Urban,Nordrhein-Westfalen
2043,0,90,0,13,37940,141336,z_No,Mal,Masters,Nurse,59,Private,11640,unknown,2,No,2,3818,17,1,Highly Urban/ Urban,Bayern
2044,0,86,0,15,72069,297042,Yes,Mal,<High School,Teacher,82,Private,13020,Minivan,2,No,5,338,8,0,Highly Urban/ Urban,Bayern
2045,0,45,2,16,29737,717141,Yes,Mal,<High School,Teacher,82,Commercial,7880,Pickup,4,No,7,2845,3,1,Highly Urban/ Urban,Bayern
2046,0,68,0,17,73297,210378,Yes,Mal,PhD,Manager,73,Commercial,27130,Panel Truck,5,No,2,375,13,0,Highly Urban/ Urban,Thueringen
2047,0,42,1,16,28182,216801,Yes,Mal,z_High School,Clerical,78,Private,12200,Pickup,2,No,3,372,3,0,Highly Urban/ Urban,Berlin
2048,0,28,0,14,53945,381917,z_No,Mal,Masters,Nurse,71,Private,12590,Minivan,2,No,4,410,12,0,Highly Urban/ Urban,Bayern
2049,2,77,2,19,9119,306228,z_No,Fem,PhD,Home Maker,90,Private,8470,Sports Car,0,No,3,280,14,0,z_Highly Rural/ Rural,Mecklenburg-Vorpomme
2050,0,60,0,14,153597,447564,z_No,Mal,PhD,,59,Commercial,22220,Van,4,No,10,352,,0,Highly Urban/ Urban,Hessen
2051,0,50,0,11,22927,196366,Yes,Mal,<High School,Teacher,87,Commercial,17990,Van,4,No,7,242,3,0,Highly Urban/ Urban,Hessen
2052,0,72,0,15,62714,382785,z_No,Fem,Masters,Nurse,68,Private,7680,unknown,0,No,2,233,11,0,z_Highly Rural/ Rural,Bayern
2053,0,64,0,11,56671,,Yes,Fem,z_High School,Professional,106,Private,14180,unknown,4,No,3,7426,12,1,Highly Urban/ Urban,Berlin
2054,0,62,0,12,106183,223782,z_No,Mal,Bachelors,Manager,92,Private,15810,Minivan,2,No,0,269,14,0,Highly Urban/ Urban,Bayern
2055,0,56,2,14,89347,257176,z_No,Fem,Masters,,50,Commercial,14880,Pickup,2,No,4,293,15,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
2056,0,65,0,11,99253,1127640,Yes,Fem,Masters,Professional,59,Private,17070,Minivan,2,No,4,315,21,0,Highly Urban/ Urban,Bayern
2057,0,51,3,18,72979,117780,z_No,Fem,Bachelors,Professional,91,Private,12400,unknown,3,No,10,5837,3,1,Highly Urban/ Urban,Nordrhein-Westfalen
2058,0,39,3,15,14929,360198,Yes,Fem,<High School,Clerical,82,Private,32280,unknown,2,No,4,279,8,0,z_Highly Rural/ Rural,Bayern
2059,0,48,0,13,63112,278895,Yes,Fem,Bachelors,Clerical,79,Private,29080,Sports Car,3,No,6,266,7,0,Highly Urban/ Urban,Bayern
2060,0,58,0,17,19242,783237,Yes,Fem,z_High School,Student,106,Commercial,17500,unknown,0,No,0,2387,9,1,Highly Urban/ Urban,Bayern
2061,0,52,0,14,72263,396400,z_No,Fem,Bachelors,Teacher,76,Commercial,12730,unknown,4,No,4,2630,10,1,Highly Urban/ Urban,Bayern
2062,0,71,0,11,21403,488405,Yes,Mal,<High School,Teacher,85,Private,1500,unknown,1,No,10,978,3,1,Highly Urban/ Urban,Sachsen-Anhalt
2063,0,66,0,10,34309,278965,Yes,Mal,<High School,Teacher,77,Commercial,10570,Pickup,4,No,6,348,6,0,Highly Urban/ Urban,Bayern
2064,1,56,1,15,6381,600678,Yes,Fem,<High School,Student,76,Commercial,11130,unknown,0,No,4,13664,9,1,z_Highly Rural/ Rural,Bayern
2065,0,71,0,14,53953,412018,Yes,Fem,z_High School,Teacher,97,Commercial,26560,Pickup,0,No,2,246,3,0,Highly Urban/ Urban,Thueringen
2066,0,39,0,15,,812135,Yes,Mal,Bachelors,Teacher,80,Commercial,20950,Van,2,No,5,257,11,0,z_Highly Rural/ Rural,Sachsen
2067,0,66,0,12,79243,321634,Yes,Mal,Bachelors,Manager,61,Private,6400,Pickup,2,No,0,294,14,0,Highly Urban/ Urban,Thueringen
2068,0,46,2,10,,117780,Yes,Fem,<High School,Student,97,Private,7530,Sports Car,0,No,4,217,3,0,Highly Urban/ Urban,Nordrhein-Westfalen
2069,0,63,0,,,145477,Yes,Fem,<High School,Clerical,66,Private,9420,unknown,3,No,4,302,9,0,Highly Urban/ Urban,Bayern
2070,0,57,0,15,113441,572058,Yes,Mal,PhD,,53,Commercial,25790,Panel Truck,2,No,1,325,18,0,Highly Urban/ Urban,Bayern
2071,0,27,0,3,960,,Yes,Fem,z_High School,Home Maker,77,Private,14530,Minivan,3,No,2,19950,14,1,Highly Urban/ Urban,Berlin
2072,1,42,1,15,62578,405497,Yes,Fem,Bachelors,Professional,70,Private,13220,Minivan,2,No,6,5641,10,1,Highly Urban/ Urban,Bayern
2073,0,48,0,17,37580,347162,z_No,Fem,<High School,Clerical,110,Private,12000,unknown,0,No,2,293,9,0,z_Highly Rural/ Rural,Bayern
